 "s" , "viafid" ,
 "http://data.cervantesvirtual.com/person/5115" , "http://viaf.org/viaf/268675767" ,
 "http://data.cervantesvirtual.com/person/512" , "http://viaf.org/viaf/84488888" ,
 "http://data.cervantesvirtual.com/person/513" , "http://viaf.org/viaf/9854778" ,
 "http://data.cervantesvirtual.com/person/5148" , "http://viaf.org/viaf/14758338" ,
 "http://data.cervantesvirtual.com/person/5151" , "http://viaf.org/viaf/54182829" ,
 "http://data.cervantesvirtual.com/person/5153" , "http://viaf.org/viaf/76463513" ,
 "http://data.cervantesvirtual.com/person/5160" , "http://viaf.org/viaf/41974331" ,
 "http://data.cervantesvirtual.com/person/5167" , "http://viaf.org/viaf/97984599" ,
 "http://data.cervantesvirtual.com/person/5171" , "http://viaf.org/viaf/100201465" ,
 "http://data.cervantesvirtual.com/person/5172" , "http://viaf.org/viaf/22186785" ,
 "http://data.cervantesvirtual.com/person/5173" , "http://viaf.org/viaf/24639900" ,
 "http://data.cervantesvirtual.com/person/6822" , "http://viaf.org/viaf/24639900" ,
 "http://data.cervantesvirtual.com/person/518" , "http://viaf.org/viaf/27098048" ,
 "http://data.cervantesvirtual.com/person/519" , "http://viaf.org/viaf/39642259" ,
 "http://data.cervantesvirtual.com/person/52" , "http://viaf.org/viaf/59438787" ,
 "http://data.cervantesvirtual.com/person/5200" , "http://viaf.org/viaf/207048314" ,
 "http://data.cervantesvirtual.com/person/5204" , "http://viaf.org/viaf/262050096" ,
 "http://data.cervantesvirtual.com/person/5206" , "http://viaf.org/viaf/54343141" ,
 "http://data.cervantesvirtual.com/person/5207" , "http://viaf.org/viaf/12320329" ,
 "http://data.cervantesvirtual.com/person/5209" , "http://viaf.org/viaf/109502857" ,
 "http://data.cervantesvirtual.com/person/521" , "http://viaf.org/viaf/61540163" ,
 "http://data.cervantesvirtual.com/person/5210" , "http://viaf.org/viaf/21546569" ,
 "http://data.cervantesvirtual.com/person/5214" , "http://viaf.org/viaf/64004109" ,
 "http://data.cervantesvirtual.com/person/5215" , "http://viaf.org/viaf/68926369" ,
 "http://data.cervantesvirtual.com/person/52184" , "http://viaf.org/viaf/16829459" ,
 "http://data.cervantesvirtual.com/person/522" , "http://viaf.org/viaf/152703" ,
 "http://data.cervantesvirtual.com/person/5227" , "http://viaf.org/viaf/121641134" ,
 "http://data.cervantesvirtual.com/person/523" , "http://viaf.org/viaf/51692805" ,
 "http://data.cervantesvirtual.com/person/5232" , "http://viaf.org/viaf/31221834" ,
 "http://data.cervantesvirtual.com/person/5264" , "http://viaf.org/viaf/118964574" ,
 "http://data.cervantesvirtual.com/person/527" , "http://viaf.org/viaf/51754567" ,
 "http://data.cervantesvirtual.com/person/5271" , "http://viaf.org/viaf/36393204" ,
 "http://data.cervantesvirtual.com/person/5276" , "http://viaf.org/viaf/64260514" ,
 "http://data.cervantesvirtual.com/person/52764" , "http://viaf.org/viaf/264370168" ,
 "http://data.cervantesvirtual.com/person/5281" , "http://viaf.org/viaf/87043819" ,
 "http://data.cervantesvirtual.com/person/5282" , "http://viaf.org/viaf/87092948" ,
 "http://data.cervantesvirtual.com/person/52982" , "http://viaf.org/viaf/31979668" ,
 "http://data.cervantesvirtual.com/person/53" , "http://viaf.org/viaf/4925340" ,
 "http://data.cervantesvirtual.com/person/530" , "http://viaf.org/viaf/71379496" ,
 "http://data.cervantesvirtual.com/person/5313" , "http://viaf.org/viaf/39397083" ,
 "http://data.cervantesvirtual.com/person/5314" , "http://viaf.org/viaf/61535579" ,
 "http://data.cervantesvirtual.com/person/53197" , "http://viaf.org/viaf/49502421" ,
 "http://data.cervantesvirtual.com/person/5320" , "http://viaf.org/viaf/165808" ,
 "http://data.cervantesvirtual.com/person/5324" , "http://viaf.org/viaf/39396879" ,
 "http://data.cervantesvirtual.com/person/5325" , "http://viaf.org/viaf/4932942" ,
 "http://data.cervantesvirtual.com/person/5327" , "http://viaf.org/viaf/114982630" ,
 "http://data.cervantesvirtual.com/person/5334" , "http://viaf.org/viaf/155429748" ,
 "http://data.cervantesvirtual.com/person/5339" , "http://viaf.org/viaf/80276418" ,
 "http://data.cervantesvirtual.com/person/534" , "http://viaf.org/viaf/24596532" ,
 "http://data.cervantesvirtual.com/person/5353" , "http://viaf.org/viaf/24739026" ,
 "http://data.cervantesvirtual.com/person/536" , "http://viaf.org/viaf/12341457" ,
 "http://data.cervantesvirtual.com/person/5362" , "http://viaf.org/viaf/169078987" ,
 "http://data.cervantesvirtual.com/person/5369" , "http://viaf.org/viaf/60261538" ,
 "http://data.cervantesvirtual.com/person/53699" , "http://viaf.org/viaf/141983552" ,
 "http://data.cervantesvirtual.com/person/5370" , "http://viaf.org/viaf/24633647" ,
 "http://data.cervantesvirtual.com/person/53799" , "http://viaf.org/viaf/56739642" ,
 "http://data.cervantesvirtual.com/person/53806" , "http://viaf.org/viaf/109272204" ,
 "http://data.cervantesvirtual.com/person/5381" , "http://viaf.org/viaf/62209973" ,
 "http://data.cervantesvirtual.com/person/53922" , "http://viaf.org/viaf/139694595" ,
 "http://data.cervantesvirtual.com/person/53992" , "http://viaf.org/viaf/166733322" ,
 "http://data.cervantesvirtual.com/person/54" , "http://viaf.org/viaf/32360" ,
 "http://data.cervantesvirtual.com/person/540" , "http://viaf.org/viaf/90638588" ,
 "http://data.cervantesvirtual.com/person/5403" , "http://viaf.org/viaf/61600173" ,
 "http://data.cervantesvirtual.com/person/5410" , "http://viaf.org/viaf/84118257" ,
 "http://data.cervantesvirtual.com/person/5413" , "http://viaf.org/viaf/112101313" ,
 "http://data.cervantesvirtual.com/person/54142" , "http://viaf.org/viaf/9446743" ,
 "http://data.cervantesvirtual.com/person/5415" , "http://viaf.org/viaf/39391793" ,
 "http://data.cervantesvirtual.com/person/54167" , "http://viaf.org/viaf/59091901" ,
 "http://data.cervantesvirtual.com/person/13008" , "http://viaf.org/viaf/59091901" ,
 "http://data.cervantesvirtual.com/person/54169" , "http://viaf.org/viaf/58224387" ,
 "http://data.cervantesvirtual.com/person/54176" , "http://viaf.org/viaf/9012948" ,
 "http://data.cervantesvirtual.com/person/54187" , "http://viaf.org/viaf/33528543" ,
 "http://data.cervantesvirtual.com/person/54198" , "http://viaf.org/viaf/76448961" ,
 "http://data.cervantesvirtual.com/person/542" , "http://viaf.org/viaf/66469054" ,
 "http://data.cervantesvirtual.com/person/54256" , "http://viaf.org/viaf/14237323" ,
 "http://data.cervantesvirtual.com/person/54290" , "http://viaf.org/viaf/25927607" ,
 "http://data.cervantesvirtual.com/person/54291" , "http://viaf.org/viaf/56741440" ,
 "http://data.cervantesvirtual.com/person/54292" , "http://viaf.org/viaf/38827628" ,
 "http://data.cervantesvirtual.com/person/54295" , "http://viaf.org/viaf/8791843" ,
 "http://data.cervantesvirtual.com/person/543" , "http://viaf.org/viaf/64011067" ,
 "http://data.cervantesvirtual.com/person/5430" , "http://viaf.org/viaf/11367569" ,
 "http://data.cervantesvirtual.com/person/5431" , "http://viaf.org/viaf/29290295" ,
 "http://data.cervantesvirtual.com/person/54347" , "http://viaf.org/viaf/285055854" ,
 "http://data.cervantesvirtual.com/person/54364" , "http://viaf.org/viaf/103647614" ,
 "http://data.cervantesvirtual.com/person/544" , "http://viaf.org/viaf/59140022" ,
 "http://data.cervantesvirtual.com/person/5441" , "http://viaf.org/viaf/128607408" ,
 "http://data.cervantesvirtual.com/person/5460" , "http://viaf.org/viaf/12360649" ,
 "http://data.cervantesvirtual.com/person/5461" , "http://viaf.org/viaf/21768306" ,
 "http://data.cervantesvirtual.com/person/5463" , "http://viaf.org/viaf/9971600" ,
 "http://data.cervantesvirtual.com/person/5466" , "http://viaf.org/viaf/76572806" ,
 "http://data.cervantesvirtual.com/person/54660" , "http://viaf.org/viaf/7573295" ,
 "http://data.cervantesvirtual.com/person/5468" , "http://viaf.org/viaf/100257353" ,
 "http://data.cervantesvirtual.com/person/54700" , "http://viaf.org/viaf/17406964" ,
 "http://data.cervantesvirtual.com/person/54701" , "http://viaf.org/viaf/99920521" ,
 "http://data.cervantesvirtual.com/person/5475" , "http://viaf.org/viaf/15146080" ,
 "http://data.cervantesvirtual.com/person/548" , "http://viaf.org/viaf/89798474" ,
 "http://data.cervantesvirtual.com/person/54816" , "http://viaf.org/viaf/14957421" ,
 "http://data.cervantesvirtual.com/person/54835" , "http://viaf.org/viaf/73763365" ,
 "http://data.cervantesvirtual.com/person/5485" , "http://viaf.org/viaf/261558200" ,
 "http://data.cervantesvirtual.com/person/1249" , "http://viaf.org/viaf/261558200" ,
 "http://data.cervantesvirtual.com/person/5488" , "http://viaf.org/viaf/158896702" ,
 "http://data.cervantesvirtual.com/person/54881" , "http://viaf.org/viaf/85094673" ,
 "http://data.cervantesvirtual.com/person/549" , "http://viaf.org/viaf/64319594" ,
 "http://data.cervantesvirtual.com/person/5492" , "http://viaf.org/viaf/73866222" ,
 "http://data.cervantesvirtual.com/person/5497" , "http://viaf.org/viaf/2603845" ,
 "http://data.cervantesvirtual.com/person/5498" , "http://viaf.org/viaf/92514418" ,
 "http://data.cervantesvirtual.com/person/55" , "http://viaf.org/viaf/64366025" ,
 "http://data.cervantesvirtual.com/person/5501" , "http://viaf.org/viaf/58721749" ,
 "http://data.cervantesvirtual.com/person/5502" , "http://viaf.org/viaf/50744306" ,
 "http://data.cervantesvirtual.com/person/5504" , "http://viaf.org/viaf/40537966" ,
 "http://data.cervantesvirtual.com/person/5505" , "http://viaf.org/viaf/27245776" ,
 "http://data.cervantesvirtual.com/person/5508" , "http://viaf.org/viaf/199549176" ,
 "http://data.cervantesvirtual.com/person/55087" , "http://viaf.org/viaf/79086894" ,
 "http://data.cervantesvirtual.com/person/5511" , "http://viaf.org/viaf/51747224" ,
 "http://data.cervantesvirtual.com/person/55191" , "http://viaf.org/viaf/86957932" ,
 "http://data.cervantesvirtual.com/person/55206" , "http://viaf.org/viaf/140836806" ,
 "http://data.cervantesvirtual.com/person/55208" , "http://viaf.org/viaf/112928524" ,
 "http://data.cervantesvirtual.com/person/55218" , "http://viaf.org/viaf/315538130" ,
 "http://data.cervantesvirtual.com/person/5522" , "http://viaf.org/viaf/88048865" ,
 "http://data.cervantesvirtual.com/person/55232" , "http://viaf.org/viaf/315947993" ,
 "http://data.cervantesvirtual.com/person/5524" , "http://viaf.org/viaf/36939808" ,
 "http://data.cervantesvirtual.com/person/5527" , "http://viaf.org/viaf/2176695" ,
 "http://data.cervantesvirtual.com/person/5529" , "http://viaf.org/viaf/25497409" ,
 "http://data.cervantesvirtual.com/person/5547" , "http://viaf.org/viaf/34463025" ,
 "http://data.cervantesvirtual.com/person/555" , "http://viaf.org/viaf/10112715" ,
 "http://data.cervantesvirtual.com/person/5550" , "http://viaf.org/viaf/93923883" ,
 "http://data.cervantesvirtual.com/person/55502" , "http://viaf.org/viaf/167724216" ,
 "http://data.cervantesvirtual.com/person/80053" , "http://viaf.org/viaf/167724216" ,
 "http://data.cervantesvirtual.com/person/5552" , "http://viaf.org/viaf/63561192" ,
 "http://data.cervantesvirtual.com/person/5553" , "http://viaf.org/viaf/19710563" ,
 "http://data.cervantesvirtual.com/person/5554" , "http://viaf.org/viaf/95151633" ,
 "http://data.cervantesvirtual.com/person/5555" , "http://viaf.org/viaf/54162802" ,
 "http://data.cervantesvirtual.com/person/556" , "http://viaf.org/viaf/67605629" ,
 "http://data.cervantesvirtual.com/person/55624" , "http://viaf.org/viaf/43153579" ,
 "http://data.cervantesvirtual.com/person/55632" , "http://viaf.org/viaf/821736" ,
 "http://data.cervantesvirtual.com/person/5571" , "http://viaf.org/viaf/84492428" ,
 "http://data.cervantesvirtual.com/person/5574" , "http://viaf.org/viaf/55252070" ,
 "http://data.cervantesvirtual.com/person/558" , "http://viaf.org/viaf/22453734" ,
 "http://data.cervantesvirtual.com/person/55810" , "http://viaf.org/viaf/117222054" ,
 "http://data.cervantesvirtual.com/person/56" , "http://viaf.org/viaf/32034533" ,
 "http://data.cervantesvirtual.com/person/560" , "http://viaf.org/viaf/61588102" ,
 "http://data.cervantesvirtual.com/person/561" , "http://viaf.org/viaf/265452" ,
 "http://data.cervantesvirtual.com/person/5614" , "http://viaf.org/viaf/54252957" ,
 "http://data.cervantesvirtual.com/person/5619" , "http://viaf.org/viaf/7425818" ,
 "http://data.cervantesvirtual.com/person/562" , "http://viaf.org/viaf/87184495" ,
 "http://data.cervantesvirtual.com/person/5627" , "http://viaf.org/viaf/19925201" ,
 "http://data.cervantesvirtual.com/person/5628" , "http://viaf.org/viaf/14775490" ,
 "http://data.cervantesvirtual.com/person/563" , "http://viaf.org/viaf/7030663" ,
 "http://data.cervantesvirtual.com/person/5630" , "http://viaf.org/viaf/27238965" ,
 "http://data.cervantesvirtual.com/person/5636" , "http://viaf.org/viaf/23316" ,
 "http://data.cervantesvirtual.com/person/5637" , "http://viaf.org/viaf/44293554" ,
 "http://data.cervantesvirtual.com/person/564" , "http://viaf.org/viaf/53997117" ,
 "http://data.cervantesvirtual.com/person/5648" , "http://viaf.org/viaf/61560726" ,
 "http://data.cervantesvirtual.com/person/5653" , "http://viaf.org/viaf/71641742" ,
 "http://data.cervantesvirtual.com/person/5655" , "http://viaf.org/viaf/59077661" ,
 "http://data.cervantesvirtual.com/person/5660" , "http://viaf.org/viaf/29557709" ,
 "http://data.cervantesvirtual.com/person/567" , "http://viaf.org/viaf/4614332" ,
 "http://data.cervantesvirtual.com/person/5672" , "http://viaf.org/viaf/87213162" ,
 "http://data.cervantesvirtual.com/person/5673" , "http://viaf.org/viaf/3874441" ,
 "http://data.cervantesvirtual.com/person/5676" , "http://viaf.org/viaf/110467783" ,
 "http://data.cervantesvirtual.com/person/5678" , "http://viaf.org/viaf/45790416" ,
 "http://data.cervantesvirtual.com/person/570" , "http://viaf.org/viaf/13513737" ,
 "http://data.cervantesvirtual.com/person/5701" , "http://viaf.org/viaf/50016" ,
 "http://data.cervantesvirtual.com/person/5702" , "http://viaf.org/viaf/79108929" ,
 "http://data.cervantesvirtual.com/person/5706" , "http://viaf.org/viaf/101760867" ,
 "http://data.cervantesvirtual.com/person/571" , "http://viaf.org/viaf/45190169" ,
 "http://data.cervantesvirtual.com/person/5710" , "http://viaf.org/viaf/76411159" ,
 "http://data.cervantesvirtual.com/person/5712" , "http://viaf.org/viaf/75604026" ,
 "http://data.cervantesvirtual.com/person/5724" , "http://viaf.org/viaf/18381489" ,
 "http://data.cervantesvirtual.com/person/5725" , "http://viaf.org/viaf/66653335" ,
 "http://data.cervantesvirtual.com/person/57253" , "http://viaf.org/viaf/46759181" ,
 "http://data.cervantesvirtual.com/person/57256" , "http://viaf.org/viaf/2744718" ,
 "http://data.cervantesvirtual.com/person/5726" , "http://viaf.org/viaf/13526421" ,
 "http://data.cervantesvirtual.com/person/57274" , "http://viaf.org/viaf/60812695" ,
 "http://data.cervantesvirtual.com/person/57284" , "http://viaf.org/viaf/169703719" ,
 "http://data.cervantesvirtual.com/person/5729" , "http://viaf.org/viaf/19688448" ,
 "http://data.cervantesvirtual.com/person/5730" , "http://viaf.org/viaf/10048339" ,
 "http://data.cervantesvirtual.com/person/57303" , "http://viaf.org/viaf/1742919" ,
 "http://data.cervantesvirtual.com/person/5731" , "http://viaf.org/viaf/22329728" ,
 "http://data.cervantesvirtual.com/person/57315" , "http://viaf.org/viaf/25148570674524312596" ,
 "http://data.cervantesvirtual.com/person/57317" , "http://viaf.org/viaf/87446317" ,
 "http://data.cervantesvirtual.com/person/5732" , "http://viaf.org/viaf/79581741" ,
 "http://data.cervantesvirtual.com/person/5734" , "http://viaf.org/viaf/54187277" ,
 "http://data.cervantesvirtual.com/person/57352" , "http://viaf.org/viaf/108256647" ,
 "http://data.cervantesvirtual.com/person/57368" , "http://viaf.org/viaf/35593234" ,
 "http://data.cervantesvirtual.com/person/5737" , "http://viaf.org/viaf/21129713" ,
 "http://data.cervantesvirtual.com/person/57378" , "http://viaf.org/viaf/31629371" ,
 "http://data.cervantesvirtual.com/person/5739" , "http://viaf.org/viaf/12394195" ,
 "http://data.cervantesvirtual.com/person/57397" , "http://viaf.org/viaf/87035782" ,
 "http://data.cervantesvirtual.com/person/574" , "http://viaf.org/viaf/65629962" ,
 "http://data.cervantesvirtual.com/person/5740" , "http://viaf.org/viaf/116705781" ,
 "http://data.cervantesvirtual.com/person/57431" , "http://viaf.org/viaf/100025391" ,
 "http://data.cervantesvirtual.com/person/57432" , "http://viaf.org/viaf/14893927" ,
 "http://data.cervantesvirtual.com/person/57433" , "http://viaf.org/viaf/75410986" ,
 "http://data.cervantesvirtual.com/person/57434" , "http://viaf.org/viaf/14797035" ,
 "http://data.cervantesvirtual.com/person/57435" , "http://viaf.org/viaf/86765315" ,
 "http://data.cervantesvirtual.com/person/5744" , "http://viaf.org/viaf/66658089" ,
 "http://data.cervantesvirtual.com/person/57446" , "http://viaf.org/viaf/86522258" ,
 "http://data.cervantesvirtual.com/person/57451" , "http://viaf.org/viaf/87060140" ,
 "http://data.cervantesvirtual.com/person/57452" , "http://viaf.org/viaf/87097508" ,
 "http://data.cervantesvirtual.com/person/57472" , "http://viaf.org/viaf/86809801" ,
 "http://data.cervantesvirtual.com/person/575" , "http://viaf.org/viaf/59398413" ,
 "http://data.cervantesvirtual.com/person/57506" , "http://viaf.org/viaf/71385473" ,
 "http://data.cervantesvirtual.com/person/57512" , "http://viaf.org/viaf/49470233" ,
 "http://data.cervantesvirtual.com/person/57518" , "http://viaf.org/viaf/117909413" ,
 "http://data.cervantesvirtual.com/person/57522" , "http://viaf.org/viaf/164505931" ,
 "http://data.cervantesvirtual.com/person/57524" , "http://viaf.org/viaf/180952117" ,
 "http://data.cervantesvirtual.com/person/57533" , "http://viaf.org/viaf/109095410" ,
 "http://data.cervantesvirtual.com/person/57537" , "http://viaf.org/viaf/24382367" ,
