"s","viafid"
"http://datos.bne.es/resource/XX838049","http://viaf.org/viaf/5729997"
"http://datos.bne.es/resource/XX838053","http://viaf.org/viaf/36196121"
"http://datos.bne.es/resource/XX838061","http://viaf.org/viaf/73478987"
"http://datos.bne.es/resource/XX838066","http://viaf.org/viaf/40183644"
"http://datos.bne.es/resource/XX838079","http://viaf.org/viaf/87653531"
"http://datos.bne.es/resource/XX838082","http://viaf.org/viaf/87653549"
"http://datos.bne.es/resource/XX838086","http://viaf.org/viaf/87653577"
"http://datos.bne.es/resource/XX838099","http://viaf.org/viaf/87653605"
"http://datos.bne.es/resource/XX838111","http://viaf.org/viaf/87653622"
"http://datos.bne.es/resource/XX838132","http://viaf.org/viaf/110065877"
"http://datos.bne.es/resource/XX838140","http://viaf.org/viaf/92790496"
"http://datos.bne.es/resource/XX838163","http://viaf.org/viaf/76661378"
"http://datos.bne.es/resource/XX838164","http://viaf.org/viaf/87653698"
"http://datos.bne.es/resource/XX838170","http://viaf.org/viaf/87653729"
"http://datos.bne.es/resource/XX838171","http://viaf.org/viaf/29097364"
"http://datos.bne.es/resource/XX838177","http://viaf.org/viaf/87653755"
"http://datos.bne.es/resource/XX838180","http://viaf.org/viaf/93912310"
"http://datos.bne.es/resource/XX838191","http://viaf.org/viaf/35731693"
"http://datos.bne.es/resource/XX838195","http://viaf.org/viaf/237698557"
"http://datos.bne.es/resource/XX838200","http://viaf.org/viaf/7550507"
"http://datos.bne.es/resource/XX838201","http://viaf.org/viaf/87653819"
"http://datos.bne.es/resource/XX838205","http://viaf.org/viaf/87653826"
"http://datos.bne.es/resource/XX838208","http://viaf.org/viaf/308184803"
"http://datos.bne.es/resource/XX838209","http://viaf.org/viaf/87653835"
"http://datos.bne.es/resource/XX838215","http://viaf.org/viaf/15039350"
"http://datos.bne.es/resource/XX838221","http://viaf.org/viaf/87653888"
"http://datos.bne.es/resource/XX838222","http://viaf.org/viaf/45593617"
"http://datos.bne.es/resource/XX838227","http://viaf.org/viaf/34594585"
"http://datos.bne.es/resource/XX838228","http://viaf.org/viaf/53943299"
"http://datos.bne.es/resource/XX838232","http://viaf.org/viaf/87653900"
"http://datos.bne.es/resource/XX838233","http://viaf.org/viaf/66515772"
"http://datos.bne.es/resource/XX838234","http://viaf.org/viaf/87653916"
"http://datos.bne.es/resource/XX838249","http://viaf.org/viaf/78671124"
"http://datos.bne.es/resource/XX838256","http://viaf.org/viaf/12500928"
"http://datos.bne.es/resource/XX838258","http://viaf.org/viaf/2684166"
"http://datos.bne.es/resource/XX838266","http://viaf.org/viaf/239080"
"http://datos.bne.es/resource/XX838272","http://viaf.org/viaf/87653985"
"http://datos.bne.es/resource/XX838275","http://viaf.org/viaf/59078468"
"http://datos.bne.es/resource/XX838280","http://viaf.org/viaf/109036840"
"http://datos.bne.es/resource/XX838281","http://viaf.org/viaf/305116496"
"http://datos.bne.es/resource/XX838288","http://viaf.org/viaf/66542815"
"http://datos.bne.es/resource/XX838295","http://viaf.org/viaf/87654057"
"http://datos.bne.es/resource/XX838297","http://viaf.org/viaf/87654074"
"http://datos.bne.es/resource/XX838308","http://viaf.org/viaf/122322298"
"http://datos.bne.es/resource/XX838313","http://viaf.org/viaf/12251588"
"http://datos.bne.es/resource/XX838315","http://viaf.org/viaf/87654100"
"http://datos.bne.es/resource/XX838317","http://viaf.org/viaf/307164517"
"http://datos.bne.es/resource/XX838322","http://viaf.org/viaf/13058067"
"http://datos.bne.es/resource/XX838324","http://viaf.org/viaf/9924007"
"http://datos.bne.es/resource/XX838327","http://viaf.org/viaf/38190069"
"http://datos.bne.es/resource/XX838330","http://viaf.org/viaf/87654159"
"http://datos.bne.es/resource/XX838332","http://viaf.org/viaf/87654163"
"http://datos.bne.es/resource/XX838351","http://viaf.org/viaf/24757923"
"http://datos.bne.es/resource/XX838352","http://viaf.org/viaf/87654222"
"http://datos.bne.es/resource/XX838358","http://viaf.org/viaf/87654246"
"http://datos.bne.es/resource/XX838362","http://viaf.org/viaf/6269970"
"http://datos.bne.es/resource/XX838363","http://viaf.org/viaf/4166620"
"http://datos.bne.es/resource/XX838371","http://viaf.org/viaf/87654308"
"http://datos.bne.es/resource/XX838375","http://viaf.org/viaf/100182168"
"http://datos.bne.es/resource/XX838376","http://viaf.org/viaf/87654320"
"http://datos.bne.es/resource/XX838377","http://viaf.org/viaf/245590934"
"http://datos.bne.es/resource/XX838383","http://viaf.org/viaf/87654365"
"http://datos.bne.es/resource/XX838389","http://viaf.org/viaf/87654401"
"http://datos.bne.es/resource/XX838390","http://viaf.org/viaf/87654417"
"http://datos.bne.es/resource/XX838400","http://viaf.org/viaf/95871832"
"http://datos.bne.es/resource/XX838402","http://viaf.org/viaf/69165938"
"http://datos.bne.es/resource/XX838403","http://viaf.org/viaf/87654440"
"http://datos.bne.es/resource/XX838424","http://viaf.org/viaf/87654536"
"http://datos.bne.es/resource/XX838436","http://viaf.org/viaf/87654562"
"http://datos.bne.es/resource/XX838438","http://viaf.org/viaf/65203637"
"http://datos.bne.es/resource/XX838444","http://viaf.org/viaf/61633022"
"http://datos.bne.es/resource/XX838451","http://viaf.org/viaf/74037107"
"http://datos.bne.es/resource/XX838455","http://viaf.org/viaf/87654602"
"http://datos.bne.es/resource/XX838456","http://viaf.org/viaf/87654618"
"http://datos.bne.es/resource/XX838457","http://viaf.org/viaf/87654625"
"http://datos.bne.es/resource/XX838458","http://viaf.org/viaf/17252055"
"http://datos.bne.es/resource/XX838459","http://viaf.org/viaf/66487338"
"http://datos.bne.es/resource/XX838468","http://viaf.org/viaf/1713537"
"http://datos.bne.es/resource/XX838474","http://viaf.org/viaf/12305754"
"http://datos.bne.es/resource/XX838478","http://viaf.org/viaf/7577332"
"http://datos.bne.es/resource/XX838479","http://viaf.org/viaf/21822759"
"http://datos.bne.es/resource/XX838488","http://viaf.org/viaf/68931085"
"http://datos.bne.es/resource/XX838501","http://viaf.org/viaf/35872152"
"http://datos.bne.es/resource/XX838505","http://viaf.org/viaf/87654813"
"http://datos.bne.es/resource/XX838520","http://viaf.org/viaf/87654850"
"http://datos.bne.es/resource/XX838534","http://viaf.org/viaf/100251573"
"http://datos.bne.es/resource/XX839077","http://viaf.org/viaf/73408257"
"http://datos.bne.es/resource/XX839080","http://viaf.org/viaf/77123053"
"http://datos.bne.es/resource/XX839085","http://viaf.org/viaf/87656254"
"http://datos.bne.es/resource/XX839087","http://viaf.org/viaf/39677263"
"http://datos.bne.es/resource/XX839098","http://viaf.org/viaf/87656277"
"http://datos.bne.es/resource/XX839102","http://viaf.org/viaf/87656283"
"http://datos.bne.es/resource/XX839105","http://viaf.org/viaf/87656296"
"http://datos.bne.es/resource/XX839110","http://viaf.org/viaf/87656310"
"http://datos.bne.es/resource/XX839115","http://viaf.org/viaf/113475079"
"http://datos.bne.es/resource/XX839124","http://viaf.org/viaf/85123459"
"http://datos.bne.es/resource/XX839128","http://viaf.org/viaf/46917191"
"http://datos.bne.es/resource/XX839129","http://viaf.org/viaf/39479753"
"http://datos.bne.es/resource/XX839130","http://viaf.org/viaf/87656347"
"http://datos.bne.es/resource/XX839155","http://viaf.org/viaf/87656375"
"http://datos.bne.es/resource/XX839161","http://viaf.org/viaf/16033991"
"http://datos.bne.es/resource/XX839171","http://viaf.org/viaf/44473493"
"http://datos.bne.es/resource/XX839185","http://viaf.org/viaf/24597375"
"http://datos.bne.es/resource/XX839187","http://viaf.org/viaf/91763402"
"http://datos.bne.es/resource/XX839201","http://viaf.org/viaf/310501861"
"http://datos.bne.es/resource/XX839202","http://viaf.org/viaf/87656491"
"http://datos.bne.es/resource/XX839204","http://viaf.org/viaf/67774668"
"http://datos.bne.es/resource/XX839205","http://viaf.org/viaf/74110940"
"http://datos.bne.es/resource/XX839206","http://viaf.org/viaf/87656518"
"http://datos.bne.es/resource/XX839209","http://viaf.org/viaf/87656539"
"http://datos.bne.es/resource/XX839212","http://viaf.org/viaf/87656556"
"http://datos.bne.es/resource/XX839218","http://viaf.org/viaf/87656573"
"http://datos.bne.es/resource/XX839223","http://viaf.org/viaf/63300660"
"http://datos.bne.es/resource/XX839225","http://viaf.org/viaf/24966095"
"http://datos.bne.es/resource/XX839226","http://viaf.org/viaf/41158285"
"http://datos.bne.es/resource/XX839227","http://viaf.org/viaf/61672084"
"http://datos.bne.es/resource/XX839238","http://viaf.org/viaf/30844618"
"http://datos.bne.es/resource/XX839243","http://viaf.org/viaf/11568617"
"http://datos.bne.es/resource/XX839247","http://viaf.org/viaf/87656616"
"http://datos.bne.es/resource/XX839256","http://viaf.org/viaf/15089114"
"http://datos.bne.es/resource/XX839257","http://viaf.org/viaf/87656644"
"http://datos.bne.es/resource/XX839259","http://viaf.org/viaf/33323744"
"http://datos.bne.es/resource/XX839261","http://viaf.org/viaf/31501615"
"http://datos.bne.es/resource/XX839262","http://viaf.org/viaf/111286947"
"http://datos.bne.es/resource/XX839266","http://viaf.org/viaf/87656659"
"http://datos.bne.es/resource/XX839272","http://viaf.org/viaf/49369823"
"http://datos.bne.es/resource/XX839278","http://viaf.org/viaf/87656671"
"http://datos.bne.es/resource/XX839283","http://viaf.org/viaf/78328244"
"http://datos.bne.es/resource/XX839284","http://viaf.org/viaf/87656685"
"http://datos.bne.es/resource/XX839289","http://viaf.org/viaf/89049933"
"http://datos.bne.es/resource/XX839293","http://viaf.org/viaf/24827562"
"http://datos.bne.es/resource/XX839296","http://viaf.org/viaf/87656692"
"http://datos.bne.es/resource/XX839321","http://viaf.org/viaf/87656745"
"http://datos.bne.es/resource/XX839325","http://viaf.org/viaf/32041037"
"http://datos.bne.es/resource/XX839326","http://viaf.org/viaf/90611032"
"http://datos.bne.es/resource/XX839346","http://viaf.org/viaf/87656778"
"http://datos.bne.es/resource/XX839359","http://viaf.org/viaf/90705924"
"http://datos.bne.es/resource/XX839464","http://viaf.org/viaf/86130212"
"http://datos.bne.es/resource/XX839465","http://viaf.org/viaf/66499867"
"http://datos.bne.es/resource/XX839468","http://viaf.org/viaf/87656967"
"http://datos.bne.es/resource/XX839472","http://viaf.org/viaf/52709151"
"http://datos.bne.es/resource/XX839476","http://viaf.org/viaf/87656998"
"http://datos.bne.es/resource/XX839477","http://viaf.org/viaf/27251646"
"http://datos.bne.es/resource/XX839479","http://viaf.org/viaf/44516559"
"http://datos.bne.es/resource/XX839483","http://viaf.org/viaf/72656753"
"http://datos.bne.es/resource/XX839496","http://viaf.org/viaf/172005286"
"http://datos.bne.es/resource/XX839510","http://viaf.org/viaf/4610357"
"http://datos.bne.es/resource/XX839516","http://viaf.org/viaf/87657112"
"http://datos.bne.es/resource/XX839522","http://viaf.org/viaf/87657149"
"http://datos.bne.es/resource/XX839528","http://viaf.org/viaf/87657165"
"http://datos.bne.es/resource/XX839530","http://viaf.org/viaf/87657177"
"http://datos.bne.es/resource/XX839537","http://viaf.org/viaf/62809417"
"http://datos.bne.es/resource/XX839539","http://viaf.org/viaf/87657183"
"http://datos.bne.es/resource/XX839541","http://viaf.org/viaf/56617548"
"http://datos.bne.es/resource/XX839549","http://viaf.org/viaf/87657219"
"http://datos.bne.es/resource/XX839554","http://viaf.org/viaf/84970855"
"http://datos.bne.es/resource/XX839567","http://viaf.org/viaf/38539377"
"http://datos.bne.es/resource/XX839572","http://viaf.org/viaf/87657242"
"http://datos.bne.es/resource/XX839591","http://viaf.org/viaf/87657274"
"http://datos.bne.es/resource/XX839594","http://viaf.org/viaf/87657290"
"http://datos.bne.es/resource/XX839598","http://viaf.org/viaf/87657337"
"http://datos.bne.es/resource/XX839604","http://viaf.org/viaf/37520301"
"http://datos.bne.es/resource/XX839610","http://viaf.org/viaf/87657344"
"http://datos.bne.es/resource/XX839629","http://viaf.org/viaf/87657371"
"http://datos.bne.es/resource/XX839630","http://viaf.org/viaf/81041713"
"http://datos.bne.es/resource/XX839657","http://viaf.org/viaf/87657430"
"http://datos.bne.es/resource/XX839666","http://viaf.org/viaf/87657448"
"http://datos.bne.es/resource/XX839672","http://viaf.org/viaf/95801733"
"http://datos.bne.es/resource/XX839673","http://viaf.org/viaf/87657469"
"http://datos.bne.es/resource/XX839682","http://viaf.org/viaf/112633"
"http://datos.bne.es/resource/XX839683","http://viaf.org/viaf/100951498"
"http://datos.bne.es/resource/XX839684","http://viaf.org/viaf/87657476"
"http://datos.bne.es/resource/XX839703","http://viaf.org/viaf/58647019"
"http://datos.bne.es/resource/XX839707","http://viaf.org/viaf/64002424"
"http://datos.bne.es/resource/XX839709","http://viaf.org/viaf/87657521"
"http://datos.bne.es/resource/XX839716","http://viaf.org/viaf/101763416"
"http://datos.bne.es/resource/XX839718","http://viaf.org/viaf/87657545"
"http://datos.bne.es/resource/XX839723","http://viaf.org/viaf/87657566"
"http://datos.bne.es/resource/XX839742","http://viaf.org/viaf/69010970"
"http://datos.bne.es/resource/XX839748","http://viaf.org/viaf/75346999"
"http://datos.bne.es/resource/XX839758","http://viaf.org/viaf/87657652"
"http://datos.bne.es/resource/XX839766","http://viaf.org/viaf/64160656"
"http://datos.bne.es/resource/XX839785","http://viaf.org/viaf/87657741"
"http://datos.bne.es/resource/XX839789","http://viaf.org/viaf/87657756"
"http://datos.bne.es/resource/XX839795","http://viaf.org/viaf/87657787"
"http://datos.bne.es/resource/XX839808","http://viaf.org/viaf/7525675"
"http://datos.bne.es/resource/XX839816","http://viaf.org/viaf/87657843"
"http://datos.bne.es/resource/XX839818","http://viaf.org/viaf/87657858"
"http://datos.bne.es/resource/XX839824","http://viaf.org/viaf/87657870"
"http://datos.bne.es/resource/XX839826","http://viaf.org/viaf/6547284"
"http://datos.bne.es/resource/XX839836","http://viaf.org/viaf/87657901"
"http://datos.bne.es/resource/XX839839","http://viaf.org/viaf/28548456"
"http://datos.bne.es/resource/XX839842","http://viaf.org/viaf/87657929"
"http://datos.bne.es/resource/XX839849","http://viaf.org/viaf/30867848"
"http://datos.bne.es/resource/XX839853","http://viaf.org/viaf/118368179"
"http://datos.bne.es/resource/XX839855","http://viaf.org/viaf/5118737"
"http://datos.bne.es/resource/XX839865","http://viaf.org/viaf/87657986"
"http://datos.bne.es/resource/XX839873","http://viaf.org/viaf/87658016"
"http://datos.bne.es/resource/XX839877","http://viaf.org/viaf/87658028"
"http://datos.bne.es/resource/XX839880","http://viaf.org/viaf/87658037"
"http://datos.bne.es/resource/XX839890","http://viaf.org/viaf/87658071"
"http://datos.bne.es/resource/XX839891","http://viaf.org/viaf/87658085"
"http://datos.bne.es/resource/XX839898","http://viaf.org/viaf/87658139"
"http://datos.bne.es/resource/XX839903","http://viaf.org/viaf/76440670"
"http://datos.bne.es/resource/XX839911","http://viaf.org/viaf/14793661"
"http://datos.bne.es/resource/XX839912","http://viaf.org/viaf/87658173"
"http://datos.bne.es/resource/XX839918","http://viaf.org/viaf/87658194"
"http://datos.bne.es/resource/XX839920","http://viaf.org/viaf/56609765"
"http://datos.bne.es/resource/XX839925","http://viaf.org/viaf/3976208"
"http://datos.bne.es/resource/XX839931","http://viaf.org/viaf/74038460"
"http://datos.bne.es/resource/XX839934","http://viaf.org/viaf/87658211"
"http://datos.bne.es/resource/XX839939","http://viaf.org/viaf/2504823"
"http://datos.bne.es/resource/XX839940","http://viaf.org/viaf/6597543"
"http://datos.bne.es/resource/XX839941","http://viaf.org/viaf/87658230"
"http://datos.bne.es/resource/XX839945","http://viaf.org/viaf/87658253"
"http://datos.bne.es/resource/XX839946","http://viaf.org/viaf/87658269"
"http://datos.bne.es/resource/XX839948","http://viaf.org/viaf/87658276"
"http://datos.bne.es/resource/XX839951","http://viaf.org/viaf/87658305"
"http://datos.bne.es/resource/XX839952","http://viaf.org/viaf/82593839"
"http://datos.bne.es/resource/XX839953","http://viaf.org/viaf/87658314"
"http://datos.bne.es/resource/XX839963","http://viaf.org/viaf/36096764"
"http://datos.bne.es/resource/XX839971","http://viaf.org/viaf/87658346"
"http://datos.bne.es/resource/XX839982","http://viaf.org/viaf/115920757"
"http://datos.bne.es/resource/XX839997","http://viaf.org/viaf/29657612"
"http://datos.bne.es/resource/XX840003","http://viaf.org/viaf/87658380"
"http://datos.bne.es/resource/XX840004","http://viaf.org/viaf/9867536"
"http://datos.bne.es/resource/XX840007","http://viaf.org/viaf/305116498"
"http://datos.bne.es/resource/XX840009","http://viaf.org/viaf/87658398"
"http://datos.bne.es/resource/XX840023","http://viaf.org/viaf/87658419"
"http://datos.bne.es/resource/XX840036","http://viaf.org/viaf/87658442"
"http://datos.bne.es/resource/XX840043","http://viaf.org/viaf/87658457"
"http://datos.bne.es/resource/XX840054","http://viaf.org/viaf/87658488"
"http://datos.bne.es/resource/XX840071","http://viaf.org/viaf/50454694"
"http://datos.bne.es/resource/XX840072","http://viaf.org/viaf/87658517"
"http://datos.bne.es/resource/XX840079","http://viaf.org/viaf/22393642"
"http://datos.bne.es/resource/XX840095","http://viaf.org/viaf/19684263"
"http://datos.bne.es/resource/XX840096","http://viaf.org/viaf/87658538"
